,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,label
10,1.44162E+18,1.44162E+18,2021-09-25 04:23:57+00:00,25/9/2021,4:23:57,0,8.65561E+17,shakirasuhaimi,Shakira Suhaimi,,“If you are anxious about how world sees you know that you are fine. Beautiful all with your flaw and perfections.”,en,[],[],[],0,1,1,[],[],https://twitter.com/shakirasuhaimi/status/1441619459333001218,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
11,1.44162E+18,1.44162E+18,2021-09-25 04:07:39+00:00,25/9/2021,4:07:39,0,8.06656E+17,mulhimmulkan,mulhim,,"Tak best bila selalu sangat anxious,setiap masa sesak nafas 💔",in,[],[],[],1,0,1,[],[],https://twitter.com/mulhimmulkan/status/1441615356687044612,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
12,1.44161E+18,1.4416E+18,2021-09-25 03:30:26+00:00,25/9/2021,3:30:26,0,93449160,araria09,araria,,"@xiaorinathinker ah, thinking too much will make me anxious. so i tried not to. we just have to give our best! if we already give our best, no matter what the outcome, there will be no regrets. ❤️",en,[],[],[],1,0,1,[],[],https://twitter.com/araria09/status/1441605991636766727,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'xiaorinathinker', 'name': 'xiaorina lovebot', 'id': '1435627042888839176'}]",,,,,anxious
13,1.4416E+18,1.44157E+18,2021-09-25 03:15:31+00:00,25/9/2021,3:15:31,0,9.4584E+17,mayuuji_yuu,mayuuji,,@yukaCD I avoid coffee because it makes me anxious 😕,en,[],[],[],0,0,0,[],[],https://twitter.com/mayuuji_yuu/status/1441602236732243975,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'yukaCD', 'name': 'yuka', 'id': '968361086335336448'}]",,,,,anxious
14,1.44159E+18,1.44159E+18,2021-09-25 02:18:46+00:00,25/9/2021,2:18:46,0,90636943,blahfurhsnarg,Rizzuan A.,,i hate how i unnecessarily make myself anxious even when i know it’s not going to be an issue or that big of an issue,en,[],[],[],1,0,0,[],[],https://twitter.com/blahfurhsnarg/status/1441587953776553992,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
15,1.44152E+18,1.44152E+18,2021-09-24 21:57:41+00:00,24/9/2021,21:57:41,0,266426952,4mirhazim,Hazim,,I cant sleep the whole night and im so anxious for no reason. wtf,en,[],[],[],2,0,1,[],[],https://twitter.com/4mirhazim/status/1441522251640164354,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
16,1.44147E+18,1.44147E+18,2021-09-24 18:25:21+00:00,24/9/2021,18:25:21,0,8.27374E+17,howtocreateause,HowToCreateAUsername🇲🇾,,I am getting anxious for no fucking reason again,en,[],[],[],0,0,1,[],[],https://twitter.com/HowToCreateAUse/status/1441468814290350082,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
17,1.44144E+18,1.44144E+18,2021-09-24 16:14:03+00:00,24/9/2021,16:14:03,0,1179712994,shariffahnr_,𝓎,,feeling anxious and shaking non stop i hate it🙃🥲,en,[],[],[],0,0,0,[],[],https://twitter.com/shariffahnr_/status/1441435771731206152,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
18,1.44143E+18,1.44143E+18,2021-09-24 16:10:09+00:00,24/9/2021,16:10:09,0,1179712994,shariffahnr_,𝓎,,ok i just realized why i feel way anxious rn maybe sebab terlebih caffeine lepas bangun tidur tadi lepastu sambung stress buat kerja sebab nak siapkan cepat cepat😩🥲,in,[],[],[],0,0,0,[],[],https://twitter.com/shariffahnr_/status/1441434790184374273,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
19,1.44143E+18,1.44143E+18,2021-09-24 16:06:02+00:00,24/9/2021,16:06:02,0,8.14099E+17,shanmalon,Shanmalon,,@KeckieAC 😭 I'd really love some to save for hutao and yae/any upcoming characters. I'm on my 50/50 now and I'm really anxious about it whsjsjsh thank you for hosting 🙏,en,[],[],[],0,0,0,[],[],https://twitter.com/shanmalon/status/1441433757379010564,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'KeckieAC', 'name': 'Avery🌟', 'id': '1282230340413620225'}]",,,,,anxious
20,1.44143E+18,1.44143E+18,2021-09-24 16:00:31+00:00,24/9/2021,16:00:31,0,1179712994,shariffahnr_,𝓎,,I feel anxious asf rn wtf T.T,en,[],[],[],0,0,0,[],[],https://twitter.com/shariffahnr_/status/1441432368221327360,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
21,1.44143E+18,1.44143E+18,2021-09-24 15:44:07+00:00,24/9/2021,15:44:07,0,232809165,vach_b,Vachagan Balayan,,"Good stock should be like $TSLA, your'e anxious when you don't have it, not when you have it )",en,[],[],[],0,0,0,[],['tsla'],https://twitter.com/vach_b/status/1441428239491244032,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
22,1.44143E+18,1.44143E+18,2021-09-24 15:31:38+00:00,24/9/2021,15:31:38,0,8.50676E+17,nitafih,🥑,,"diaries went well, 2% anxious gone",en,[],[],[],0,0,0,[],[],https://twitter.com/nitafih/status/1441425098401992707,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
23,1.44142E+18,1.44139E+18,2021-09-24 15:21:20+00:00,24/9/2021,15:21:20,0,7.93654E+17,tim_ln,Sapientia et Pax,,"@everytimewetash @GreedyHuat @leehsienloong If you talk to frontliners they will tell you they are overworked because too many anxious people are coming to the hospital (not clinic) with minor symptoms, often without having covid. It’s the total paranoia among a section of the country that is causing them to be overworked.",en,[],[],[],2,0,1,[],[],https://twitter.com/tim_ln/status/1441422506074656777,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'everytimewetash', 'name': 'Tashyra M', 'id': '282521970'}, {'screen_name': 'GreedyHuat', 'name': 'Huat Fearful & Greedy', 'id': '1223446122150023168'}, {'screen_name': 'leehsienloong', 'name': 'leehsienloong', 'id': '34568673'}]",,,,,anxious
24,1.44142E+18,1.44142E+18,2021-09-24 14:55:10+00:00,24/9/2021,14:55:10,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"The only negative test to be overjoyed about.  Anyway, had sore throat &amp; asthma attack. So, haruslah sis cuak because I went to the hospital and KK yesterday.  https://t.co/voFHf03azQ",en,[],[],['https://pbs.twimg.com/media/FADwJCgVgAIITxR.jpg'],0,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441415921499738118,FALSE,,1,https://pbs.twimg.com/media/FADwJCgVgAIITxR.jpg,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
25,1.44141E+18,1.44139E+18,2021-09-24 14:46:34+00:00,24/9/2021,14:46:34,0,8.11612E+17,shoppaidesu,きm(あぐれ,,"I honestly love the way S2 shows the reality of life. From dealing with anxious trigger-happy kouhai to letting go of someone you love so much because both have different beliefs. Gosh, how can a show about metal-loving red panda's life gives me an existential crisis",en,[],[],[],1,0,0,[],[],https://twitter.com/shoppaidesu/status/1441413755707920385,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
26,1.44141E+18,1.44136E+18,2021-09-24 14:33:23+00:00,24/9/2021,14:33:23,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,@Nadia_Nazir Get well soon kak,en,[],[],[],0,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441410438227394566,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'Nadia_Nazir', 'name': 'Nadia Nazir', 'id': '36035785'}]",,,,,anxious
27,1.44141E+18,1.44141E+18,2021-09-24 14:32:08+00:00,24/9/2021,14:32:08,0,7.64783E+17,pottdgaf,Daneen Leora Beau,,"Ik things are not normal for me to be anxious all the time and i terus buat appointment.  The thing is, waiting period is so long literally a month after so i kena sabar n tahan being like this for a month.",en,[],[],[],1,0,0,[],[],https://twitter.com/poTtdgaf/status/1441410125818826754,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
28,1.4414E+18,1.4414E+18,2021-09-24 14:11:08+00:00,24/9/2021,14:11:08,0,4454491759,sharthiny,sharthu 🦋,,I felt anxious when watching Squid Game,en,[],[],[],0,0,1,[],[],https://twitter.com/sharthiny/status/1441404838458245127,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
29,1.4414E+18,1.4414E+18,2021-09-24 13:38:27+00:00,24/9/2021,13:38:27,0,1.01407E+18,mihlali_ndabeni,Mimi💫,,The snooping around scenes in blood and water make me anxious yoh😭,en,[],[],[],1,0,3,[],[],https://twitter.com/mihlali_ndabeni/status/1441396616741756932,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
30,1.4414E+18,1.4414E+18,2021-09-24 13:36:43+00:00,24/9/2021,13:36:43,0,4158432794,auni_aqwa,Nasuha,,Feeling anxious this few days. Cannot revise :’).,en,[],[],[],0,0,0,[],[],https://twitter.com/auni_aqwa/status/1441396178088718342,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
31,1.44139E+18,1.44139E+18,2021-09-24 13:15:10+00:00,24/9/2021,13:15:10,0,1.43383E+18,george_kai9,george_kai,,immerse oneself in the journey and not be anxious about the destination,en,[],[],[],0,0,0,[],[],https://twitter.com/george_kai9/status/1441390754828488713,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
32,1.44139E+18,1.44139E+18,2021-09-24 12:58:24+00:00,24/9/2021,12:58:24,0,1.09458E+18,syzwslhn,susan,,god this is anxious af,en,[],[],[],0,0,0,[],[],https://twitter.com/syzwslhn/status/1441386536524673037,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
33,1.44138E+18,1.44138E+18,2021-09-24 12:49:40+00:00,24/9/2021,12:49:40,0,1.21763E+18,nazurah_ar,Naz | Grow With Naz,,Sorry I will take some time to reply DM. Been busy with work and I easily get anxious these days. So trying to reduce my screen time juga.   Hope you guys pun take care of yourself. Take some time off social media bila rasa overwhelmed. Go spend time with your loved ones okay ❤️,en,[],[],[],0,1,7,[],[],https://twitter.com/nazurah_ar/status/1441384338671607811,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
34,1.44136E+18,1.44136E+18,2021-09-24 11:20:16+00:00,24/9/2021,11:20:16,0,224704486,adibahabdlatif,Adibah,,Tak puas dapat update dari phone saja. Tak pernah anxious macam ni dgr bunyi noti.,in,[],[],[],0,0,0,[],[],https://twitter.com/adibahabdlatif/status/1441361841741975558,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
35,1.44135E+18,1.44128E+18,2021-09-24 10:33:11+00:00,24/9/2021,10:33:11,0,3191591788,eugeniosgtweets,Eugenio A.,,"@dezmondOliver @engineers_feed For all anxious OCD people out there, that is half the perceived distance to your home when you are downtown but really need to use a bathroom.",en,[],[],[],0,0,1,[],[],https://twitter.com/eugeniosgtweets/status/1441349989846847498,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'dezmondOliver', 'name': '🇺🇸Dezmond Oliver🇺🇸', 'id': '2305457952'}, {'screen_name': 'engineers_feed', 'name': 'World of Engineering', 'id': '3429950987'}]",,,,,anxious
36,1.44134E+18,1.44124E+18,2021-09-24 09:33:57+00:00,24/9/2021,9:33:57,0,3834419953,simmi_milli,Avocadotastic🥑,,@Melindataytay So anxious reading the messages in the group weyyyy,en,[],[],[],1,0,0,[],[],https://twitter.com/simmi_milli/status/1441335085085585415,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'Melindataytay', 'name': '•EmTee•', 'id': '1471347162'}]",,,,,anxious
37,1.44133E+18,1.44132E+18,2021-09-24 08:54:40+00:00,24/9/2021,8:54:40,0,135909074,mamacranky,Cranky Mama,,@MartySilkHack @NicoleChapple3 Isn’t it?It’s the same at boarding schools all over Australia.I’m in some boarding school support groups on FB-we’re all over the world &amp; wanted our kids 2 have some connection with Aus.Most of us are just sad &amp; anxious knowing if something happens to our kids we can’t get 2 them,en,[],[],[],0,0,1,[],[],https://twitter.com/MamaCranky/status/1441325197357846535,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'MartySilkHack', 'name': '@MartySilk', 'id': '2881494871'}, {'screen_name': 'NicoleChapple3', 'name': 'Nicole Chapple', 'id': '1371778479063109645'}]",,,,,anxious
38,1.44131E+18,1.44131E+18,2021-09-24 07:41:24+00:00,24/9/2021,7:41:24,0,486561617,ajaaaaaaaat,Peach,,Ni kalau buat rendang ka dodol ka function la jugak kalau setakat gulai ka sup ka buat manual ja kot. Bukannya kena kacau kerap kerap sngt pun. Pastu dhla kalau sejenis anxious mcm aku ni sejenis tk yakin kejap kejap perati ni hmm kesudahnya pakai manual gak aku rasa 😂,in,[],[],[],0,0,0,[],[],https://twitter.com/Ajaaaaaaaat/status/1441306759084187651,FALSE,https://twitter.com/shopeecheckk/status/1441016425703899142,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
39,1.44129E+18,1.44129E+18,2021-09-24 06:50:47+00:00,24/9/2021,6:50:47,0,1.24675E+18,onlyyou_uteh,Donut ⚓ Eternal 🌞,,"@tinyatny @ATEEZofficial No kidding., never in my life I finish my work so early because I was anxious., 😭",en,[],[],[],1,0,1,[],[],https://twitter.com/OnlyYou_Uteh/status/1441294023319179265,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'tinyatny', 'name': 'ً TINYATINY ⚓️', 'id': '1377470699653111813'}, {'screen_name': 'ATEEZofficial', 'name': 'ATEEZ(에이티즈)', 'id': '923415570522914819'}]",,,,,anxious
40,1.44129E+18,1.44129E+18,2021-09-24 06:42:50+00:00,24/9/2021,6:42:50,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"Then he started talking as if he knew me so I knew he had the wrong number then.  I said ""barang dekat balai? Barang apa? Awak salah nombor kot ni?""  Dude got spooked and hung up while he was ""eh, salah nombor, salah nombor"".  Oooookay. Not weird at all. 👀",en,[],[],[],0,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441292021512036352,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
41,1.44129E+18,1.44129E+18,2021-09-24 06:41:14+00:00,24/9/2021,6:41:14,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"So, a random dude called me asking for someone with a nane close to mine. At 1st I thought he might have said my name wrong so I asked what's it about.  TB, I thought he was JnT cause he said something about ""barang"".   Then he said ""pasal barang dekat balai"" 😳",en,[],[],[],1,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441291620469522433,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
42,1.44129E+18,1.44129E+18,2021-09-24 06:37:21+00:00,24/9/2021,6:37:21,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,When a kid is emotionally mature than you are... You tell em ain!,en,[],[],[],0,0,2,[],[],https://twitter.com/AnxiousQuill/status/1441290641565097992,FALSE,https://twitter.com/ant33ater/status/1441211394695720962,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
43,1.44129E+18,1.44129E+18,2021-09-24 06:36:01+00:00,24/9/2021,6:36:01,0,1.2978E+18,fstinaaa_twt,❥ɴᴇʀɪᴛᴛᴏ⁷✜ (september blessing),,Here's me getting anxious all the time in a rank match 💆🏻‍♀️  The hunter was bloody queen so it was scary af lmfao  https://t.co/n5O8pqM2f3,en,[],[],[],0,0,0,[],[],https://twitter.com/Fstinaaa_TWT/status/1441290306406649861,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1441290253365510149/pu/img/KoMxRZ0EW3Ol7hFS.jpg,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
44,1.44126E+18,1.44126E+18,2021-09-24 04:54:47+00:00,24/9/2021,4:54:47,0,226081235,frzshzwn,Firuz,,"Dian is having fever for the second time this month so we decided to do c19 swab test, just in case. I’m so anxious waiting for the result to come out tomorrow!   👃🏼🤲🏼🤧  https://t.co/U0Ea1G6IZq",en,[],[],['https://pbs.twimg.com/media/FABmuF6VgAgl-9T.jpg'],6,0,4,[],[],https://twitter.com/frzshzwn/status/1441264829671436289,FALSE,,1,https://pbs.twimg.com/media/FABmuF6VgAgl-9T.jpg,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
45,1.44126E+18,1.44126E+18,2021-09-24 04:46:48+00:00,24/9/2021,4:46:48,0,995420491,leahkamaliah,leah🧚🏻‍♀️#FreePalestine,,Healthy betul ya tak anxious tunggu parcel and so on. Tenang je hidup.,in,[],[],[],0,0,0,[],[],https://twitter.com/LeahKamaliah/status/1441262819832332289,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
46,1.44126E+18,1.44126E+18,2021-09-24 04:44:47+00:00,24/9/2021,4:44:47,0,439885392,nl1ysa,saaaaaaaaaaaaaaa,,"I overthink then i get anxious then i pujuk diri by thinking positively, and then we’re back to i overthink so it’s a loop 🤡",en,[],[],[],0,1,2,[],[],https://twitter.com/nl1ysa/status/1441262315270070275,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
47,1.44124E+18,1.44124E+18,2021-09-24 03:17:57+00:00,24/9/2021,3:17:57,0,1.3933E+18,fioppyfish,sharm,,anxious,en,[],[],[],0,0,0,[],[],https://twitter.com/fIoppyfish/status/1441240459146235907,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
48,1.44124E+18,1.44124E+18,2021-09-24 03:10:51+00:00,24/9/2021,3:10:51,0,1.3476E+18,hannahnvsir,Nurul Hannah,,first time lock layan live betul2 siaa selamani anxious gila bapak padahal nak AJSHSH,in,[],[],[],0,0,0,[],[],https://twitter.com/hannahnvsir/status/1441238672418893825,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
49,1.44124E+18,1.44124E+18,2021-09-24 03:04:44+00:00,24/9/2021,3:04:44,0,1.24887E+18,tomatoravel,tomatoravel,,Mildly anxious for the boy as he has to undergo GA for his dental cleaning sesh. Hope everything goes well.,en,[],[],[],0,0,0,[],[],https://twitter.com/tomatoravel/status/1441237134862544896,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
50,1.44123E+18,1.44123E+18,2021-09-24 02:28:16+00:00,24/9/2021,2:28:16,0,8.40422E+17,seriouslyshaii,shai,,SUMPAH LAWA WTF OK BILA GAJI NAK MASUK NI AKU ANXIOUS DAH NI,in,[],[],[],0,0,0,[],[],https://twitter.com/seriouslyshaii/status/1441227957746298881,FALSE,https://twitter.com/915_fairy/status/1441226082355605512,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
51,1.44122E+18,1.44122E+18,2021-09-24 02:00:03+00:00,24/9/2021,2:00:03,0,1.04714E+18,fieynaazman,𝒻𝒾𝑒𝓎𝓃𝒶 🤍,,This uneasy feeling makes me anxious 😣,en,[],[],[],0,0,0,[],[],https://twitter.com/fieynaazman/status/1441220854994530311,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
52,1.44122E+18,1.44122E+18,2021-09-24 01:58:45+00:00,24/9/2021,1:58:45,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"Pagi2 tak berminat jawab phone call orang toxic.  My morning makes my whole day. If my morning is ruined, the whole day is ruined.",en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1441220528212119563,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
53,1.44122E+18,1.44122E+18,2021-09-24 01:48:26+00:00,24/9/2021,1:48:26,0,1.43638E+18,ivyclonips,ira,,i feel so anxious bout cov vac this aftrnoon,en,[],[],[],0,0,0,[],[],https://twitter.com/ivyclonips/status/1441217932441182214,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
54,1.44121E+18,1.44121E+18,2021-09-24 01:36:27+00:00,24/9/2021,1:36:27,0,7.35247E+17,sydz_,Syu 🏴🏴🏴 #LAWAN,,Hv a nosebleed subuh tadi and the blood can't stop for few minutes pastu skrg tong sampah dalam bilik penuh tisu berdarah 😐😐😐😐 So anxious sbb dah lama tak kena mcm ni then terus bgtau hijjaz 😭😭😭😭 Pak cik tu dahla dari malam tadi suka bagi article kesihatan 😂,in,[],[],[],1,0,0,[],[],https://twitter.com/Sydz_/status/1441214917277745156,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
55,1.4412E+18,1.4412E+18,2021-09-24 00:41:58+00:00,24/9/2021,0:41:58,0,975297318,aiman_razman,Seumseum 🇲🇾,,"The more anxious the trader, the earlier he wants to trade.",en,[],[],[],0,0,0,[],[],https://twitter.com/Aiman_Razman/status/1441201204525109249,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
56,1.4412E+18,1.4412E+18,2021-09-24 00:33:16+00:00,24/9/2021,0:33:16,0,17249208,jamescrabtree,james crabtree,,"(5) Finally, what about ASEAN?   Quad statements always includes a hymn to ASEAN centrality. But will there be more this time, post Aukus, to assuage anxious SEAsia?   Happily, @j_stromseth has a new report out today on just this point. Worth a read.   https://t.co/RAH2pPhgQi",en,"[{'screen_name': 'j_stromseth', 'name': 'jonathan stromseth', 'id': '751924594991329280'}]",['https://www.brookings.edu/blog/order-from-chaos/2021/09/23/asean-and-the-quad-strategic-impasse-or-avenue-for-cooperation/'],[],1,3,9,[],[],https://twitter.com/jamescrabtree/status/1441199016667082760,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
57,1.44119E+18,1.44119E+18,2021-09-24 00:15:43+00:00,24/9/2021,0:15:43,0,60302768,norinsnorima,norinsnorima,,Again.. Another anxious day #cucukMYAZ #2nddose,en,[],[],[],0,0,0,"['cucukmyaz', '2nddose']",[],https://twitter.com/norinsnorima/status/1441194602237550592,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
58,1.44119E+18,1.44119E+18,2021-09-24 00:11:35+00:00,24/9/2021,0:11:35,0,241375964,hoibetty,OFFICIAL HoiBetty®,,T minus 2 Days. MKM Day. Anxious.,en,[],[],[],0,0,0,[],[],https://twitter.com/HoiBetty/status/1441193560796139527,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
59,1.44119E+18,1.44119E+18,2021-09-23 23:55:08+00:00,23/9/2021,23:55:08,0,2729479130,prncssant,ant,,*anxious* oh crap,en,[],[],[],1,1,0,[],[],https://twitter.com/prncssant/status/1441189421143912450,FALSE,https://twitter.com/inkm4st3r/status/1441126184536797188,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
