,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
14,1441587953776553992,1441587953776553984,2021-09-25 02:18:46+00:00,2021-09-25,02:18:46,0,90636943,blahfurhsnarg,Rizzuan A.,,i hate how i unnecessarily make myself anxious even when i know it’s not going to be an issue or that big of an issue,en,[],[],[],1,0,0,[],[],https://twitter.com/blahfurhsnarg/status/1441587953776553992,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
15,1441522251640164354,1441522251640164352,2021-09-24 21:57:41+00:00,2021-09-24,21:57:41,0,266426952,4mirhazim,Hazim,,I cant sleep the whole night and im so anxious for no reason. wtf,en,[],[],[],2,0,1,[],[],https://twitter.com/4mirhazim/status/1441522251640164354,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
16,1441468814290350082,1441468814290350080,2021-09-24 18:25:21+00:00,2021-09-24,18:25:21,0,827374444179922944,howtocreateause,HowToCreateAUsername🇲🇾,,I am getting anxious for no fucking reason again,en,[],[],[],0,0,1,[],[],https://twitter.com/HowToCreateAUse/status/1441468814290350082,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
17,1441435771731206152,1441435771731206144,2021-09-24 16:14:03+00:00,2021-09-24,16:14:03,0,1179712994,shariffahnr_,𝓎,,feeling anxious and shaking non stop i hate it🙃🥲,en,[],[],[],0,0,0,[],[],https://twitter.com/shariffahnr_/status/1441435771731206152,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
18,1441434790184374273,1441434790184374272,2021-09-24 16:10:09+00:00,2021-09-24,16:10:09,0,1179712994,shariffahnr_,𝓎,,ok i just realized why i feel way anxious rn maybe sebab terlebih caffeine lepas bangun tidur tadi lepastu sambung stress buat kerja sebab nak siapkan cepat cepat😩🥲,in,[],[],[],0,0,0,[],[],https://twitter.com/shariffahnr_/status/1441434790184374273,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
19,1441433757379010564,1441428121975083008,2021-09-24 16:06:02+00:00,2021-09-24,16:06:02,0,814099393095684096,shanmalon,Shanmalon,,@KeckieAC 😭 I'd really love some to save for hutao and yae/any upcoming characters. I'm on my 50/50 now and I'm really anxious about it whsjsjsh thank you for hosting 🙏,en,[],[],[],0,0,0,[],[],https://twitter.com/shanmalon/status/1441433757379010564,False,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'KeckieAC', 'name': 'Avery🌟', 'id': '1282230340413620225'}]",,,,
20,1441432368221327360,1441432368221327360,2021-09-24 16:00:31+00:00,2021-09-24,16:00:31,0,1179712994,shariffahnr_,𝓎,,I feel anxious asf rn wtf T.T,en,[],[],[],0,0,0,[],[],https://twitter.com/shariffahnr_/status/1441432368221327360,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
21,1441428239491244032,1441428239491244032,2021-09-24 15:44:07+00:00,2021-09-24,15:44:07,0,232809165,vach_b,Vachagan Balayan,,"Good stock should be like $TSLA, your'e anxious when you don't have it, not when you have it )",en,[],[],[],0,0,0,[],['tsla'],https://twitter.com/vach_b/status/1441428239491244032,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
22,1441425098401992707,1441425098401992704,2021-09-24 15:31:38+00:00,2021-09-24,15:31:38,0,850675625039863808,nitafih,🥑,,"diaries went well, 2% anxious gone",en,[],[],[],0,0,0,[],[],https://twitter.com/nitafih/status/1441425098401992707,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
23,1441422506074656777,1441386226813005824,2021-09-24 15:21:20+00:00,2021-09-24,15:21:20,0,793653850662068224,tim_ln,Sapientia et Pax,,"@everytimewetash @GreedyHuat @leehsienloong If you talk to frontliners they will tell you they are overworked because too many anxious people are coming to the hospital (not clinic) with minor symptoms, often without having covid. It’s the total paranoia among a section of the country that is causing them to be overworked.",en,[],[],[],2,0,1,[],[],https://twitter.com/tim_ln/status/1441422506074656777,False,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'everytimewetash', 'name': 'Tashyra M', 'id': '282521970'}, {'screen_name': 'GreedyHuat', 'name': 'Huat Fearful & Greedy', 'id': '1223446122150023168'}, {'screen_name': 'leehsienloong', 'name': 'leehsienloong', 'id': '34568673'}]",,,,
24,1441415921499738118,1441415921499738112,2021-09-24 14:55:10+00:00,2021-09-24,14:55:10,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"The only negative test to be overjoyed about.  Anyway, had sore throat &amp; asthma attack. So, haruslah sis cuak because I went to the hospital and KK yesterday.  https://t.co/voFHf03azQ",en,[],[],['https://pbs.twimg.com/media/FADwJCgVgAIITxR.jpg'],0,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441415921499738118,False,,1,https://pbs.twimg.com/media/FADwJCgVgAIITxR.jpg,,"1.290270,103.851959,500km",,,,,[],,,,
25,1441413755707920385,1441392858313883648,2021-09-24 14:46:34+00:00,2021-09-24,14:46:34,0,811612330811240450,shoppaidesu,きm(あぐれ,,"I honestly love the way S2 shows the reality of life. From dealing with anxious trigger-happy kouhai to letting go of someone you love so much because both have different beliefs. Gosh, how can a show about metal-loving red panda's life gives me an existential crisis",en,[],[],[],1,0,0,[],[],https://twitter.com/shoppaidesu/status/1441413755707920385,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
26,1441410438227394566,1441363108237357056,2021-09-24 14:33:23+00:00,2021-09-24,14:33:23,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,@Nadia_Nazir Get well soon kak,en,[],[],[],0,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441410438227394566,False,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'Nadia_Nazir', 'name': 'Nadia Nazir', 'id': '36035785'}]",,,,
27,1441410125818826754,1441410122127790080,2021-09-24 14:32:08+00:00,2021-09-24,14:32:08,0,764782684727943168,pottdgaf,Daneen Leora Beau,,"Ik things are not normal for me to be anxious all the time and i terus buat appointment.  The thing is, waiting period is so long literally a month after so i kena sabar n tahan being like this for a month.",en,[],[],[],1,0,0,[],[],https://twitter.com/poTtdgaf/status/1441410125818826754,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
28,1441404838458245127,1441404838458245120,2021-09-24 14:11:08+00:00,2021-09-24,14:11:08,0,4454491759,sharthiny,sharthu 🦋,,I felt anxious when watching Squid Game,en,[],[],[],0,0,1,[],[],https://twitter.com/sharthiny/status/1441404838458245127,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
29,1441396616741756932,1441396616741756928,2021-09-24 13:38:27+00:00,2021-09-24,13:38:27,0,1014070926378459136,mihlali_ndabeni,Mimi💫,,The snooping around scenes in blood and water make me anxious yoh😭,en,[],[],[],1,0,3,[],[],https://twitter.com/mihlali_ndabeni/status/1441396616741756932,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
30,1441396178088718342,1441396178088718336,2021-09-24 13:36:43+00:00,2021-09-24,13:36:43,0,4158432794,auni_aqwa,Nasuha,,Feeling anxious this few days. Cannot revise :’).,en,[],[],[],0,0,0,[],[],https://twitter.com/auni_aqwa/status/1441396178088718342,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
31,1441390754828488713,1441390754828488704,2021-09-24 13:15:10+00:00,2021-09-24,13:15:10,0,1433829161127211008,george_kai9,george_kai,,immerse oneself in the journey and not be anxious about the destination,en,[],[],[],0,0,0,[],[],https://twitter.com/george_kai9/status/1441390754828488713,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
32,1441386536524673037,1441386205073997824,2021-09-24 12:58:24+00:00,2021-09-24,12:58:24,0,1094582694745333760,syzwslhn,susan,,god this is anxious af,en,[],[],[],0,0,0,[],[],https://twitter.com/syzwslhn/status/1441386536524673037,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
33,1441384338671607811,1441384338671607808,2021-09-24 12:49:40+00:00,2021-09-24,12:49:40,0,1217629239417065474,nazurah_ar,Naz | Grow With Naz,,Sorry I will take some time to reply DM. Been busy with work and I easily get anxious these days. So trying to reduce my screen time juga.   Hope you guys pun take care of yourself. Take some time off social media bila rasa overwhelmed. Go spend time with your loved ones okay ❤️,en,[],[],[],0,1,7,[],[],https://twitter.com/nazurah_ar/status/1441384338671607811,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
34,1441361841741975558,1441361841741975552,2021-09-24 11:20:16+00:00,2021-09-24,11:20:16,0,224704486,adibahabdlatif,Adibah,,Tak puas dapat update dari phone saja. Tak pernah anxious macam ni dgr bunyi noti.,in,[],[],[],0,0,0,[],[],https://twitter.com/adibahabdlatif/status/1441361841741975558,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
35,1441349989846847498,1441275713693175808,2021-09-24 10:33:11+00:00,2021-09-24,10:33:11,0,3191591788,eugeniosgtweets,Eugenio A.,,"@dezmondOliver @engineers_feed For all anxious OCD people out there, that is half the perceived distance to your home when you are downtown but really need to use a bathroom.",en,[],[],[],0,0,1,[],[],https://twitter.com/eugeniosgtweets/status/1441349989846847498,False,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'dezmondOliver', 'name': '🇺🇸Dezmond Oliver🇺🇸', 'id': '2305457952'}, {'screen_name': 'engineers_feed', 'name': 'World of Engineering', 'id': '3429950987'}]",,,,
36,1441335085085585415,1441243529594892288,2021-09-24 09:33:57+00:00,2021-09-24,09:33:57,0,3834419953,simmi_milli,Avocadotastic🥑,,@Melindataytay So anxious reading the messages in the group weyyyy,en,[],[],[],1,0,0,[],[],https://twitter.com/simmi_milli/status/1441335085085585415,False,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'Melindataytay', 'name': '•EmTee•', 'id': '1471347162'}]",,,,
37,1441325197357846535,1441315946145087488,2021-09-24 08:54:40+00:00,2021-09-24,08:54:40,0,135909074,mamacranky,Cranky Mama,,@MartySilkHack @NicoleChapple3 Isn’t it?It’s the same at boarding schools all over Australia.I’m in some boarding school support groups on FB-we’re all over the world &amp; wanted our kids 2 have some connection with Aus.Most of us are just sad &amp; anxious knowing if something happens to our kids we can’t get 2 them,en,[],[],[],0,0,1,[],[],https://twitter.com/MamaCranky/status/1441325197357846535,False,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'MartySilkHack', 'name': '@MartySilk', 'id': '2881494871'}, {'screen_name': 'NicoleChapple3', 'name': 'Nicole Chapple', 'id': '1371778479063109645'}]",,,,
38,1441306759084187651,1441306759084187648,2021-09-24 07:41:24+00:00,2021-09-24,07:41:24,0,486561617,ajaaaaaaaat,Peach,,Ni kalau buat rendang ka dodol ka function la jugak kalau setakat gulai ka sup ka buat manual ja kot. Bukannya kena kacau kerap kerap sngt pun. Pastu dhla kalau sejenis anxious mcm aku ni sejenis tk yakin kejap kejap perati ni hmm kesudahnya pakai manual gak aku rasa 😂,in,[],[],[],0,0,0,[],[],https://twitter.com/Ajaaaaaaaat/status/1441306759084187651,False,https://twitter.com/shopeecheckk/status/1441016425703899142,0,,,"1.290270,103.851959,500km",,,,,[],,,,
39,1441294023319179265,1441293486829961216,2021-09-24 06:50:47+00:00,2021-09-24,06:50:47,0,1246745738937131008,onlyyou_uteh,Donut ⚓ Eternal 🌞,,"@tinyatny @ATEEZofficial No kidding., never in my life I finish my work so early because I was anxious., 😭",en,[],[],[],1,0,1,[],[],https://twitter.com/OnlyYou_Uteh/status/1441294023319179265,False,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'tinyatny', 'name': 'ً TINYATINY ⚓️', 'id': '1377470699653111813'}, {'screen_name': 'ATEEZofficial', 'name': 'ATEEZ(에이티즈)', 'id': '923415570522914819'}]",,,,
40,1441292021512036352,1441291620469522432,2021-09-24 06:42:50+00:00,2021-09-24,06:42:50,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"Then he started talking as if he knew me so I knew he had the wrong number then.  I said ""barang dekat balai? Barang apa? Awak salah nombor kot ni?""  Dude got spooked and hung up while he was ""eh, salah nombor, salah nombor"".  Oooookay. Not weird at all. 👀",en,[],[],[],0,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441292021512036352,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
41,1441291620469522433,1441291620469522432,2021-09-24 06:41:14+00:00,2021-09-24,06:41:14,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"So, a random dude called me asking for someone with a nane close to mine. At 1st I thought he might have said my name wrong so I asked what's it about.  TB, I thought he was JnT cause he said something about ""barang"".   Then he said ""pasal barang dekat balai"" 😳",en,[],[],[],1,0,1,[],[],https://twitter.com/AnxiousQuill/status/1441291620469522433,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
42,1441290641565097992,1441290641565097984,2021-09-24 06:37:21+00:00,2021-09-24,06:37:21,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,When a kid is emotionally mature than you are... You tell em ain!,en,[],[],[],0,0,2,[],[],https://twitter.com/AnxiousQuill/status/1441290641565097992,False,https://twitter.com/ant33ater/status/1441211394695720962,0,,,"1.290270,103.851959,500km",,,,,[],,,,
43,1441290306406649861,1441290306406649856,2021-09-24 06:36:01+00:00,2021-09-24,06:36:01,0,1297801415201415169,fstinaaa_twt,❥ɴᴇʀɪᴛᴛᴏ⁷✜ (september blessing),,Here's me getting anxious all the time in a rank match 💆🏻‍♀️  The hunter was bloody queen so it was scary af lmfao  https://t.co/n5O8pqM2f3,en,[],[],[],0,0,0,[],[],https://twitter.com/Fstinaaa_TWT/status/1441290306406649861,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1441290253365510149/pu/img/KoMxRZ0EW3Ol7hFS.jpg,,"1.290270,103.851959,500km",,,,,[],,,,
44,1441264829671436289,1441264829671436288,2021-09-24 04:54:47+00:00,2021-09-24,04:54:47,0,226081235,frzshzwn,Firuz,,"Dian is having fever for the second time this month so we decided to do c19 swab test, just in case. I’m so anxious waiting for the result to come out tomorrow!   👃🏼🤲🏼🤧  https://t.co/U0Ea1G6IZq",en,[],[],['https://pbs.twimg.com/media/FABmuF6VgAgl-9T.jpg'],6,0,4,[],[],https://twitter.com/frzshzwn/status/1441264829671436289,False,,1,https://pbs.twimg.com/media/FABmuF6VgAgl-9T.jpg,,"1.290270,103.851959,500km",,,,,[],,,,
45,1441262819832332289,1441262819832332288,2021-09-24 04:46:48+00:00,2021-09-24,04:46:48,0,995420491,leahkamaliah,leah🧚🏻‍♀️#FreePalestine,,Healthy betul ya tak anxious tunggu parcel and so on. Tenang je hidup.,in,[],[],[],0,0,0,[],[],https://twitter.com/LeahKamaliah/status/1441262819832332289,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
46,1441262315270070275,1441262315270070272,2021-09-24 04:44:47+00:00,2021-09-24,04:44:47,0,439885392,nl1ysa,saaaaaaaaaaaaaaa,,"I overthink then i get anxious then i pujuk diri by thinking positively, and then we’re back to i overthink so it’s a loop 🤡",en,[],[],[],0,1,2,[],[],https://twitter.com/nl1ysa/status/1441262315270070275,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
47,1441240459146235907,1441240459146235904,2021-09-24 03:17:57+00:00,2021-09-24,03:17:57,0,1393298659647754242,fioppyfish,sharm,,anxious,en,[],[],[],0,0,0,[],[],https://twitter.com/fIoppyfish/status/1441240459146235907,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
48,1441238672418893825,1441238672418893824,2021-09-24 03:10:51+00:00,2021-09-24,03:10:51,0,1347603259393929217,hannahnvsir,Nurul Hannah,,first time lock layan live betul2 siaa selamani anxious gila bapak padahal nak AJSHSH,in,[],[],[],0,0,0,[],[],https://twitter.com/hannahnvsir/status/1441238672418893825,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
49,1441237134862544896,1441237134862544896,2021-09-24 03:04:44+00:00,2021-09-24,03:04:44,0,1248874724907606016,tomatoravel,tomatoravel,,Mildly anxious for the boy as he has to undergo GA for his dental cleaning sesh. Hope everything goes well.,en,[],[],[],0,0,0,[],[],https://twitter.com/tomatoravel/status/1441237134862544896,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
50,1441227957746298881,1441227957746298880,2021-09-24 02:28:16+00:00,2021-09-24,02:28:16,0,840421771127939073,seriouslyshaii,shai,,SUMPAH LAWA WTF OK BILA GAJI NAK MASUK NI AKU ANXIOUS DAH NI,in,[],[],[],0,0,0,[],[],https://twitter.com/seriouslyshaii/status/1441227957746298881,False,https://twitter.com/915_fairy/status/1441226082355605512,0,,,"1.290270,103.851959,500km",,,,,[],,,,
51,1441220854994530311,1441220854994530304,2021-09-24 02:00:03+00:00,2021-09-24,02:00:03,0,1047135055364087808,fieynaazman,𝒻𝒾𝑒𝓎𝓃𝒶 🤍,,This uneasy feeling makes me anxious 😣,en,[],[],[],0,0,0,[],[],https://twitter.com/fieynaazman/status/1441220854994530311,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
52,1441220528212119563,1441220528212119552,2021-09-24 01:58:45+00:00,2021-09-24,01:58:45,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"Pagi2 tak berminat jawab phone call orang toxic.  My morning makes my whole day. If my morning is ruined, the whole day is ruined.",en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1441220528212119563,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
53,1441217932441182214,1441217932441182208,2021-09-24 01:48:26+00:00,2021-09-24,01:48:26,0,1436384969866104834,ivyclonips,ira,,i feel so anxious bout cov vac this aftrnoon,en,[],[],[],0,0,0,[],[],https://twitter.com/ivyclonips/status/1441217932441182214,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
54,1441214917277745156,1441214917277745152,2021-09-24 01:36:27+00:00,2021-09-24,01:36:27,0,735247364533813248,sydz_,Syu 🏴🏴🏴 #LAWAN,,Hv a nosebleed subuh tadi and the blood can't stop for few minutes pastu skrg tong sampah dalam bilik penuh tisu berdarah 😐😐😐😐 So anxious sbb dah lama tak kena mcm ni then terus bgtau hijjaz 😭😭😭😭 Pak cik tu dahla dari malam tadi suka bagi article kesihatan 😂,in,[],[],[],1,0,0,[],[],https://twitter.com/Sydz_/status/1441214917277745156,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
55,1441201204525109249,1441201204525109248,2021-09-24 00:41:58+00:00,2021-09-24,00:41:58,0,975297318,aiman_razman,Seumseum 🇲🇾,,"The more anxious the trader, the earlier he wants to trade.",en,[],[],[],0,0,0,[],[],https://twitter.com/Aiman_Razman/status/1441201204525109249,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
56,1441199016667082760,1441198999915008000,2021-09-24 00:33:16+00:00,2021-09-24,00:33:16,0,17249208,jamescrabtree,james crabtree,,"(5) Finally, what about ASEAN?   Quad statements always includes a hymn to ASEAN centrality. But will there be more this time, post Aukus, to assuage anxious SEAsia?   Happily, @j_stromseth has a new report out today on just this point. Worth a read.   https://t.co/RAH2pPhgQi",en,"[{'screen_name': 'j_stromseth', 'name': 'jonathan stromseth', 'id': '751924594991329280'}]",['https://www.brookings.edu/blog/order-from-chaos/2021/09/23/asean-and-the-quad-strategic-impasse-or-avenue-for-cooperation/'],[],1,3,9,[],[],https://twitter.com/jamescrabtree/status/1441199016667082760,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
57,1441194602237550592,1441194602237550592,2021-09-24 00:15:43+00:00,2021-09-24,00:15:43,0,60302768,norinsnorima,norinsnorima,,Again.. Another anxious day #cucukMYAZ #2nddose,en,[],[],[],0,0,0,"['cucukmyaz', '2nddose']",[],https://twitter.com/norinsnorima/status/1441194602237550592,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
58,1441193560796139527,1441193560796139520,2021-09-24 00:11:35+00:00,2021-09-24,00:11:35,0,241375964,hoibetty,OFFICIAL HoiBetty®,,T minus 2 Days. MKM Day. Anxious.,en,[],[],[],0,0,0,[],[],https://twitter.com/HoiBetty/status/1441193560796139527,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
59,1441189421143912450,1441189421143912448,2021-09-23 23:55:08+00:00,2021-09-23,23:55:08,0,2729479130,prncssant,ant,,*anxious* oh crap,en,[],[],[],1,1,0,[],[],https://twitter.com/prncssant/status/1441189421143912450,False,https://twitter.com/inkm4st3r/status/1441126184536797188,0,,,"1.290270,103.851959,500km",,,,,[],,,,
60,1441186142829776909,1441186142829776896,2021-09-23 23:42:07+00:00,2021-09-23,23:42:07,0,578862071,syfszl,syaf,,Tbh i hate driving in the middle of crowded car. It makes me feel anxious ;(,en,[],[],[],0,0,0,[],[],https://twitter.com/syfszl/status/1441186142829776909,False,,0,,,"1.290270,103.851959,500km",,,,,[],,,,
61,1441179705055453187,1441179705055453184,2021-09-23 23:16:32+00:00,2021-09-23,23:16:32,0,1246012777715523584,kuninglangsart,deadheart,,me last night😣 sampe kinek rasa anxious ya,en,[],[],[],0,0,1,[],[],https://twitter.com/kuninglangsart/status/1441179705055453187,False,https://twitter.com/zackfaraday/status/1440843467094040582,0,,,"1.290270,103.851959,500km",,,,,[],,,,
